task,dataset_id,model,feature_set,feature,importance
cognitive_load_vs_baseline,catsa,logistic,base_shuffle,acc_mag__shuffle__min_time_fraction,0.2746245121869805
cognitive_load_vs_baseline,catsa,logistic,base_shuffle,eda__shuffle__longest_below_median_frac,0.26281899555758337
cognitive_load_vs_baseline,catsa,logistic,base_shuffle,acc_y__shuffle__dominant_frequency,0.25496425273726453
cognitive_load_vs_baseline,catsa,logistic,base_shuffle,bvp__shuffle__skew,0.25338062618765633
cognitive_load_vs_baseline,catsa,logistic,base_shuffle,acc_x__shuffle__longest_below_median_frac,0.25164197844482017
cognitive_load_vs_baseline,catsa,logistic,base_shuffle,acc_y__shuffle__autocorr_2s,0.2506121839012069
cognitive_load_vs_baseline,catsa,logistic,base_shuffle,acc_y__shuffle__wavelet_energy_3,0.24276458339192275
cognitive_load_vs_baseline,catsa,logistic,base_shuffle,acc_mag__shuffle__iqr,0.23937148031131422
cognitive_load_vs_baseline,catsa,logistic,base_shuffle,acc_z__shuffle__dominant_frequency,0.2386869603765946
cognitive_load_vs_baseline,catsa,logistic,base_shuffle,acc_mag__shuffle__low_band_power,0.2330380079782492
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__base__std,0.04162606728485872
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__mad,0.03143706185646124
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__iqr,0.030179318392917136
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__base__min,0.029578776574012457
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__q10,0.024540971120290828
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__base__max,0.022620982883503272
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__q90,0.02190556632364807
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__q75,0.014985605428056223
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__q25,0.014712760040847456
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__low_band_power,0.014121703511755424
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__min_time_fraction,0.012769138150321527
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__wavelet_energy_0,0.012487604287904661
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__max_time_fraction,0.01225553974970411
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__autocorr_2s,0.011383716146203274
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__autocorr_05s,0.010674312356316835
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__dominant_frequency,0.010431486522212702
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__high_band_power,0.010129392080974775
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__wavelet_energy_3,0.009380708714964998
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__base__last,0.009296465492095977
cognitive_load_vs_baseline,catsa,extra_trees,base_shuffle,bvp__shuffle__kurtosis,0.00924159664914429
cognitive_load_vs_baseline,catsa,logistic,base_reverse,bvp__reverse__autocorr_1s,0.9525274078602107
cognitive_load_vs_baseline,catsa,logistic,base_reverse,bvp__base__max,0.5200731295385996
cognitive_load_vs_baseline,catsa,logistic,base_reverse,acc_y__reverse__autocorr_1s,0.47181976871865017
cognitive_load_vs_baseline,catsa,logistic,base_reverse,bvp__base__min,0.40870096316551374
cognitive_load_vs_baseline,catsa,logistic,base_reverse,bvp__reverse__autocorr_05s,0.3959420714734427
cognitive_load_vs_baseline,catsa,logistic,base_reverse,acc_mag__reverse__max_time_fraction,0.3862502924099366
cognitive_load_vs_baseline,catsa,logistic,base_reverse,eda__reverse__autocorr_2s,0.38492796325561274
cognitive_load_vs_baseline,catsa,logistic,base_reverse,bvp__reverse__high_band_power,0.37546959896964804
cognitive_load_vs_baseline,catsa,logistic,base_reverse,bvp__reverse__spectral_entropy,0.3596714887476718
cognitive_load_vs_baseline,catsa,logistic,base_reverse,bvp__reverse__median_crossings,0.3521269013712386
cognitive_load_vs_baseline,catsa,logistic,base_reverse,eda__reverse__max_abs_diff_z,0.34817007599511157
cognitive_load_vs_baseline,catsa,logistic,base_reverse,bvp__base__std,0.34022007349759686
cognitive_load_vs_baseline,catsa,logistic,base_reverse,acc_z__reverse__max_time_fraction,0.33712141103320603
cognitive_load_vs_baseline,catsa,logistic,base_reverse,bvp__reverse__longest_below_median_frac,0.31756740039729003
cognitive_load_vs_baseline,catsa,logistic,base_reverse,acc_y__reverse__skew,0.3116974438120126
cognitive_load_vs_baseline,catsa,logistic,base_reverse,eda__reverse__max_time_fraction,0.30775039051483055
cognitive_load_vs_baseline,catsa,logistic,base_reverse,acc_z__reverse__dominant_frequency,0.306780404057159
cognitive_load_vs_baseline,catsa,logistic,base_reverse,eda__reverse__mean_abs_diff_z,0.3047963343979866
cognitive_load_vs_baseline,catsa,logistic,base_reverse,eda__reverse__std_diff_z,0.3026951276364107
cognitive_load_vs_baseline,catsa,logistic,base_reverse,acc_mag__reverse__longest_above_median_frac,0.2999176739651996
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__autocorr_1s,0.030580160177437123
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__base__std,0.02936527282994051
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__mad,0.025258269096702944
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__autocorr_05s,0.02308383480019644
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__base__min,0.02207774582036217
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__autocorr_025s,0.021767535287892936
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__iqr,0.021757696926774678
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__longest_above_median_frac,0.02053192837937337
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__q10,0.020147093421183752
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__autocorr_2s,0.020115787666789595
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__median_crossings,0.01965865451252021
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__mid_band_power,0.019515266712774045
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__base__max,0.018656209544135074
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__q90,0.018643710355457407
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__dominant_frequency,0.018642801221909987
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__spectral_centroid,0.01821385421862979
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__high_band_power,0.017498458939787208
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__longest_below_median_frac,0.017159320298285003
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__low_band_power,0.016746686010073723
cognitive_load_vs_baseline,catsa,extra_trees,base_reverse,bvp__reverse__spectral_entropy,0.015250252127646908
cognitive_load_vs_baseline,catsa,logistic,quality_only,bvp__quality__valid_count,0.39560860372125134
cognitive_load_vs_baseline,catsa,logistic,quality_only,eda__quality__valid_count,0.13786359551445565
cognitive_load_vs_baseline,catsa,logistic,quality_only,eda__quality__valid_frac,0.13658150509906836
cognitive_load_vs_baseline,catsa,logistic,quality_only,acc_x__quality__valid_count,0.05876471811403997
cognitive_load_vs_baseline,catsa,logistic,quality_only,acc_y__quality__valid_count,0.05876471811403997
cognitive_load_vs_baseline,catsa,logistic,quality_only,acc_z__quality__valid_count,0.05876471811403997
cognitive_load_vs_baseline,catsa,logistic,quality_only,acc_mag__quality__valid_count,0.05876471811403997
cognitive_load_vs_baseline,catsa,logistic,quality_only,temperature__quality__valid_count,0.04275952939894176
cognitive_load_vs_baseline,catsa,logistic,quality_only,temperature__quality__valid_frac,0.03878904024117048
cognitive_load_vs_baseline,catsa,logistic,quality_only,acc_x__quality__valid_frac,0.027832864659936042
cognitive_load_vs_baseline,catsa,logistic,quality_only,acc_y__quality__valid_frac,0.027832864659936042
cognitive_load_vs_baseline,catsa,logistic,quality_only,acc_z__quality__valid_frac,0.027832864659936042
cognitive_load_vs_baseline,catsa,logistic,quality_only,acc_mag__quality__valid_frac,0.027832864659936042
cognitive_load_vs_baseline,catsa,logistic,quality_only,bvp__quality__valid_frac,0.0
cognitive_load_vs_baseline,catsa,logistic,quality_only,hr__quality__valid_count,0.0
cognitive_load_vs_baseline,catsa,logistic,quality_only,hr__quality__valid_frac,0.0
cognitive_load_vs_baseline,catsa,logistic,quality_only,ibi__quality__valid_count,0.0
cognitive_load_vs_baseline,catsa,logistic,quality_only,ibi__quality__valid_frac,0.0
cognitive_load_vs_baseline,catsa,logistic,quality_only,ecg__quality__valid_count,0.0
cognitive_load_vs_baseline,catsa,logistic,quality_only,ecg__quality__valid_frac,0.0
cognitive_load_vs_baseline,catsa,extra_trees,quality_only,bvp__quality__valid_count,0.4140846184683003
cognitive_load_vs_baseline,catsa,extra_trees,quality_only,eda__quality__valid_count,0.10674483211213612
cognitive_load_vs_baseline,catsa,extra_trees,quality_only,acc_mag__quality__valid_count,0.05872251110776022
cognitive_load_vs_baseline,catsa,extra_trees,quality_only,acc_z__quality__valid_frac,0.057312997664112644
cognitive_load_vs_baseline,catsa,extra_trees,quality_only,acc_x__quality__valid_frac,0.057087740449659787
cognitive_load_vs_baseline,catsa,extra_trees,quality_only,acc_z__quality__valid_count,0.05596682980980936
cognitive_load_vs_baseline,catsa,extra_trees,quality_only,acc_mag__quality__valid_frac,0.055961794526543304
cognitive_load_vs_baseline,catsa,extra_trees,quality_only,acc_y__quality__valid_frac,0.05576412285150558
cognitive_load_vs_baseline,catsa,extra_trees,quality_only,acc_x__quality__valid_count,0.0552554989244999
cognitive_load_vs_baseline,catsa,extra_trees,quality_only,acc_y__quality__valid_count,0.05234514223096494
cognitive_load_vs_baseline,catsa,extra_trees,quality_only,eda__quality__valid_frac,0.02693871136543381
cognitive_load_vs_baseline,catsa,extra_trees,quality_only,temperature__quality__valid_frac,0.001963448047185381
